"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00014040","1941-07-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  229","H,,S"
"ASN00014040","1941-07-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  229","H,,S"
"ASN00014040","1941-07-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  223","H,,S"
"ASN00014040","1941-07-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  242","H,,S"
"ASN00014040","1941-07-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  241","H,,S"
"ASN00014040","1941-07-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  225","H,,S"
"ASN00014040","1941-07-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  222","H,,S"
"ASN00014040","1941-07-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  235","H,,S"
"ASN00014040","1941-07-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  243","H,,S"
"ASN00014040","1941-07-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  243","H,,S"
"ASN00014040","1941-07-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  223","H,,S"
"ASN00014040","1941-07-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  221","H,,S"
"ASN00014040","1941-07-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  228","H,,S"
"ASN00014040","1941-07-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  227","H,,S"
"ASN00014040","1941-07-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  222","H,,S"
"ASN00014040","1941-07-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  225","H,,S"
"ASN00014040","1941-07-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  236","H,,S"
"ASN00014040","1941-07-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  236","H,,S"
"ASN00014040","1941-07-31","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  244","H,,S"
"ASN00014040","1941-08-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  232","H,,S"
"ASN00014040","1941-08-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  254","H,,S"
"ASN00014040","1941-08-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  254","H,,S"
"ASN00014040","1941-08-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  243","H,,S"
"ASN00014040","1941-08-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  241","H,,S"
"ASN00014040","1941-08-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  255","H,,S"
"ASN00014040","1941-08-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  239","H,,S"
"ASN00014040","1941-08-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  219","H,,S"
"ASN00014040","1941-08-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  221","H,,S"
"ASN00014040","1941-08-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  227","H,,S"
"ASN00014040","1941-08-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  236","H,,S"
"ASN00014040","1941-08-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  238","H,,S"
"ASN00014040","1941-08-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  241","H,,S"
"ASN00014040","1941-08-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  231","H,,S"
"ASN00014040","1941-08-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  228","H,,S"
"ASN00014040","1941-08-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  226","H,,S"
"ASN00014040","1941-08-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  239","H,,S"
"ASN00014040","1941-08-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  231","H,,S"
"ASN00014040","1941-08-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  231","H,,S"
"ASN00014040","1941-08-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  233","H,,S"
"ASN00014040","1941-08-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  239","H,,S"
"ASN00014040","1941-08-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  238","H,,S"
"ASN00014040","1941-08-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  249","H,,S"
"ASN00014040","1941-08-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  256","H,,S"
"ASN00014040","1941-08-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  251","H,,S"
"ASN00014040","1941-08-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  239","H,,S"
"ASN00014040","1941-08-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  249","H,,S"
"ASN00014040","1941-08-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  248","H,,S"
"ASN00014040","1941-08-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  247","H,,S"
"ASN00014040","1941-08-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  245","H,,S"
"ASN00014040","1941-08-31","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  256","H,,S"
"ASN00014040","1941-09-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  256","H,,S"
"ASN00014040","1941-09-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  259","H,,S"
"ASN00014040","1941-09-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  253","H,,S"
"ASN00014040","1941-09-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  259","H,,S"
"ASN00014040","1941-09-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  263","H,,S"
"ASN00014040","1941-09-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  256","H,,S"
"ASN00014040","1941-09-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  260","H,,S"
"ASN00014040","1941-09-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  263","H,,S"
"ASN00014040","1941-09-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  257","H,,S"
"ASN00014040","1941-09-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  266","H,,S"
"ASN00014040","1941-09-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","1941-09-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  264","H,,S"
"ASN00014040","1941-09-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  253","H,,S"
"ASN00014040","1941-09-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  262","H,,S"
"ASN00014040","1941-09-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","1941-09-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","1941-09-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  267","H,,S"
"ASN00014040","1941-09-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  266","H,,S"
"ASN00014040","1941-09-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  264","H,,S"
"ASN00014040","1941-09-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  264","H,,S"
"ASN00014040","1941-09-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  265","H,,S"
"ASN00014040","1941-09-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  258","H,,S"
"ASN00014040","1941-09-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  263","H,,S"
"ASN00014040","1941-09-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  267","H,,S"
"ASN00014040","1941-09-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  269","H,,S"
"ASN00014040","1941-09-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","1941-09-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","1941-09-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  268","H,,S"
"ASN00014040","1941-09-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","1941-09-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  267","H,,S"
"ASN00014040","1941-10-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","1941-10-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1941-10-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  272","H,,S"
"ASN00014040","1941-10-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  269","H,,S"
"ASN00014040","1941-10-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  274","H,,S"
"ASN00014040","1941-10-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  272","H,,S"
"ASN00014040","1941-10-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  272","H,,S"
"ASN00014040","1941-10-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  269","H,,S"
"ASN00014040","1941-10-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  272","H,,S"
"ASN00014040","1941-10-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  284","H,,S"
"ASN00014040","1941-10-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  272","H,,S"
"ASN00014040","1941-10-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","1941-10-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1941-10-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  284","H,,S"
"ASN00014040","1941-10-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  288","H,,S"
"ASN00014040","1941-10-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","1941-10-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  290","H,,S"
"ASN00014040","1941-10-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1941-10-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1941-10-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","1941-10-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","1941-10-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  280","H,,S"
"ASN00014040","1941-10-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  280","H,,S"
"ASN00014040","1941-10-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1941-10-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1941-10-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  282","H,,S"
"ASN00014040","1941-10-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1941-10-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1941-10-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  278","H,,S"
"ASN00014040","1941-10-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1941-10-31","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","1941-11-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  289","H,,S"
"ASN00014040","1941-11-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  288","H,,S"
"ASN00014040","1941-11-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  291","H,,S"
"ASN00014040","1941-11-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","1941-11-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  269","H,,S"
"ASN00014040","1941-11-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  288","H,,S"
"ASN00014040","1941-11-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  265","H,,S"
"ASN00014040","1941-11-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  284","H,,S"
"ASN00014040","1941-11-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","1941-11-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  269","H,,S"
"ASN00014040","1941-11-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1941-11-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  259","H,,S"
"ASN00014040","1941-11-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","1941-11-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  271","H,,S"
"ASN00014040","1941-11-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  268","H,,S"
"ASN00014040","1941-11-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  288","H,,S"
"ASN00014040","1941-11-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  282","H,,S"
"ASN00014040","1941-11-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  291","H,,S"
"ASN00014040","1941-11-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1941-11-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  283","H,,S"
"ASN00014040","1941-11-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  274","H,,S"
"ASN00014040","1941-11-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  278","H,,S"
"ASN00014040","1941-11-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  287","H,,S"
"ASN00014040","1941-11-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","1941-11-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  279","H,,S"
"ASN00014040","1941-11-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  285","H,,S"
"ASN00014040","1941-11-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  293","H,,S"
"ASN00014040","1941-11-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  288","H,,S"
"ASN00014040","1941-11-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  288","H,,S"
"ASN00014040","1941-11-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","1941-12-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  288","H,,S"
"ASN00014040","1941-12-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  276","H,,S"
"ASN00014040","1941-12-03","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","1941-12-04","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1941-12-05","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  284","H,,S"
"ASN00014040","1941-12-06","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","1941-12-07","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","1941-12-08","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  298","H,,S"
"ASN00014040","1941-12-09","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","1941-12-10","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  297","H,,S"
"ASN00014040","1941-12-11","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  297","H,,S"
"ASN00014040","1941-12-12","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","1941-12-13","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  292","H,,S"
"ASN00014040","1941-12-14","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","1941-12-15","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","1941-12-16","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","1941-12-17","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  279","H,,S"
"ASN00014040","1941-12-18","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  288","H,,S"
"ASN00014040","1941-12-19","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  299","H,,S"
"ASN00014040","1941-12-20","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  296","H,,S"
"ASN00014040","1941-12-21","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  281","H,,S"
"ASN00014040","1941-12-22","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","1941-12-23","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  267","H,,S"
"ASN00014040","1941-12-24","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  285","H,,S"
"ASN00014040","1941-12-25","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  286","H,,S"
"ASN00014040","1941-12-26","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","1941-12-27","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  294","H,,S"
"ASN00014040","1941-12-28","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  296","H,,S"
"ASN00014040","1941-12-29","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  302","H,,S"
"ASN00014040","1941-12-30","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  273","H,,S"
"ASN00014040","1941-12-31","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  264","H,,S"
"ASN00014040","1942-01-01","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  261","H,,S"
"ASN00014040","1942-01-02","-12.4227","130.8844","30.0","DARWIN AIRPORT COMPARISON, AS",,,,,,,,,,,,,,,,,,,"  254","H,,S"
